,video-id,t-start,t-end,label
84,P01_36,501.0,502.0,8
85,P01_36,507.5,509.5,2
86,P01_36,515.2,522.0,8
87,P01_36,524.6,525.7,8
88,P01_36,566.9,595.1,1
89,P01_36,605.1,609.0,1
90,P01_36,535.5,540.6,8
91,P01_36,610.8,618.0,1
92,P01_36,630.8,634.3,1
93,P01_36,689.0,693.4,8
94,P01_36,696.9,699.1,1
95,P01_36,700.9,704.6,1
96,P01_36,706.7,738.4,1
97,P01_36,1053.3,1056.5,8
98,P01_36,1057.7,1068.4,1
99,P01_36,1069.4,1070.4,1
100,P01_36,1073.2,1082.3,1
101,P01_36,1189.2,1191.9,8
102,P01_36,1195.2,1197.3,8
103,P01_36,1198.6,1199.6,8
104,P01_36,1204.0,1231.4,1
105,P01_36,1234.1,1236.7,8
106,P01_36,1239.6,1258.2,1
107,P01_36,1260.8,1276.5,1
108,P01_36,1278.1,1279.1,8
109,P01_36,1282.5,1299.7,1
110,P01_36,1376.0,1390.4,1
111,P01_36,1402.5,1419.8,1
112,P01_36,1450.7,1456.3,1
113,P01_36,1474.4,1485.7,1
114,P01_36,1558.8,1591.0,1
115,P01_36,1620.5,1652.1,1
116,P01_36,1706.5,1727.2,1
117,P01_36,1759.8,1761.6,8
118,P01_36,1766.6,1786.4,1
119,P01_36,1789.4,1793.3,1
120,P01_48,17.2,25.5,8
121,P01_48,88.7,93.1,8
122,P01_48,94.8,102.7,1
123,P01_48,104.4,111.3,1
124,P01_48,223.9,233.6,8
125,P01_48,239.9,252.0,1
126,P01_48,376.3,384.8,1
127,P01_48,701.2,704.3,1
128,P01_48,710.1,716.5,1
129,P01_48,716.9,718.7,9
130,P01_48,727.6,728.6,7
131,P01_48,739.1,742.1,1
132,P01_48,758.4,765.9,1
133,P01_48,768.5,772.8,1
134,P01_48,774.7,778.1,1
135,P01_48,821.3,856.3,1
136,P01_60,36.3,37.5,8
137,P01_60,39.7,41.0,8
138,P01_60,67.8,69.4,8
139,P01_60,77.0,78.4,8
140,P01_60,129.7,130.3,5
141,P01_60,131.1,132.3,5
142,P01_60,133.0,134.4,5
143,P01_60,135.5,137.0,5
144,P01_60,142.7,145.7,8
145,P01_60,199.6,200.8,5
146,P01_60,201.0,202.7,5
147,P01_60,205.6,207.0,5
148,P01_60,208.4,209.9,5
149,P01_60,211.0,212.4,5
150,P01_60,310.9,312.6,5
151,P01_60,314.7,316.3,5
152,P01_60,316.5,318.1,5
153,P01_60,318.2,319.9,5
154,P01_60,320.2,321.7,5
155,P01_60,384.5,385.8,5
156,P01_60,386.2,389.5,5
157,P01_60,440.9,443.3,5
158,P01_60,443.8,444.8,5
159,P01_33,475.9,477.2,8
160,P01_33,495.6,499.2,8
161,P01_33,509.4,511.8,8
162,P01_33,527.8,529.8,8
163,P01_33,544.6,553.7,8
164,P01_33,560.0,562.4,8
165,P01_33,590.9,593.3,8
166,P01_33,595.7,600.2,8
167,P01_33,601.3,605.9,8
168,P01_33,608.8,612.3,8
169,P01_33,654.5,682.4,5
170,P01_33,916.5,939.0,5
171,P01_33,1131.7,1153.6,5
172,P01_33,1191.3,1194.2,8
173,P01_33,1204.9,1207.6,8
174,P01_33,1216.4,1218.7,8
175,P01_33,1229.7,1232.0,8
176,P01_33,1262.1,1265.0,8
177,P01_33,1268.7,1271.5,8
178,P01_33,1385.6,1403.8,5
179,P01_33,1479.2,1491.8,5
180,P01_33,1612.6,1625.5,5
181,P01_33,1849.1,1860.4,5
182,P01_59,53.8,59.8,8
183,P01_59,66.7,72.9,1
184,P01_59,77.8,101.1,1
185,P01_59,114.3,129.3,1
186,P01_59,143.4,155.0,2
187,P01_59,161.6,168.3,1
188,P01_59,476.0,479.9,8
189,P01_59,480.9,491.2,1
190,P01_59,493.1,500.5,1
191,P01_59,500.5,507.5,1
192,P01_59,708.5,724.1,1
193,P01_59,763.6,768.6,8
194,P01_59,840.4,853.9,1
195,P01_59,866.2,869.3,8
196,P01_59,890.9,895.9,8
197,P01_59,918.9,922.5,8
198,P01_59,963.8,976.1,5
199,P01_59,1027.0,1027.9,1
200,P01_59,1046.7,1057.8,1
201,P01_59,1101.7,1111.7,5
202,P01_59,1119.4,1133.0,1
203,P01_83,13.3,17.1,8
204,P01_83,30.9,38.1,8
205,P01_83,46.5,115.8,8
206,P01_83,294.9,305.4,1
207,P01_83,407.8,423.9,8
208,P01_83,441.9,455.0,1
209,P01_83,570.2,574.8,1
210,P01_83,586.7,594.5,1
211,P01_83,696.4,712.5,1
212,P01_83,719.9,726.6,1
213,P01_83,846.8,854.5,1
214,P01_83,869.4,874.4,2
215,P01_83,884.4,887.2,1
216,P01_83,891.2,893.0,3
217,P01_83,911.9,915.8,2
218,P01_83,919.6,932.6,1
219,P01_83,936.2,942.4,8
220,P01_83,949.1,954.0,8
221,P01_83,958.2,968.6,1
222,P01_83,975.7,984.2,1
223,P01_83,987.7,993.0,8
224,P01_83,1122.4,1127.6,1
225,P01_83,1130.2,1132.9,1
226,P01_83,1140.1,1151.3,1
227,P01_83,1164.9,1176.5,8
228,P01_83,1176.9,1182.7,1
229,P01_83,1186.9,1195.4,1
230,P01_83,1220.4,1223.7,6
231,P01_83,1253.1,1254.8,8
232,P01_83,1258.1,1260.5,8
233,P01_83,1268.8,1279.5,8
234,P01_83,1282.5,1287.0,8
235,P01_83,1290.0,1297.6,1
236,P01_83,1300.0,1304.7,8
237,P01_83,1358.3,1361.7,5
238,P01_83,1363.1,1366.0,5
239,P01_83,1373.3,1384.0,1
240,P01_83,1410.6,1416.0,5
241,P01_83,1424.1,1436.3,1
242,P01_83,1507.8,1511.4,5
243,P01_83,46.5,116.0,0
244,P01_83,407.8,424.0,0
245,P01_83,1300.0,1304.0,0
