,video-id,t-start,t-end,label
115,P01_68,1008.9,1020.0,10
116,P01_68,1021.4,1059.1,10
117,P01_68,1079.2,1097.5,10
118,P01_68,1104.0,1106.0,46
119,P01_68,1106.8,1107.8,46
120,P01_68,1127.7,1137.6,10
121,P01_68,1148.8,1157.0,10
122,P01_68,1160.5,1167.1,10
123,P01_68,1170.0,1181.9,10
124,P01_68,1195.7,1205.3,10
125,P01_68,1208.5,1218.5,10
126,P01_68,1220.5,1230.4,10
127,P01_68,1233.4,1234.2,10
128,P01_68,1241.0,1243.2,10
129,P01_68,1247.8,1248.5,10
130,P01_68,1251.6,1252.8,10
131,P01_68,1558.3,1559.7,46
132,P01_68,1573.8,1574.9,46
133,P01_68,1590.1,1590.9,46
134,P01_68,1603.5,1604.3,46
135,P01_68,1618.3,1619.0,46
136,P01_68,1630.9,1631.7,46
137,P01_68,1647.8,1648.6,46
138,P01_68,1654.1,1655.1,46
139,P01_68,1706.2,1710.5,10
140,P01_68,1712.3,1714.3,46
141,P01_68,1730.6,1731.0,46
142,P01_68,1753.4,1754.6,46
143,P01_68,1964.5,1965.5,22
144,P01_68,1966.2,1967.2,22
145,P01_68,1968.8,1969.8,22
146,P01_68,1970.9,1972.8,22
147,P01_68,1973.4,1974.6,22
148,P01_68,1975.9,1976.9,22
149,P01_68,1977.9,1979.9,22
150,P01_68,1981.0,1982.3,22
151,P01_68,1983.3,1985.2,22
152,P01_68,1986.0,1987.1,22
153,P01_68,1988.3,1989.4,22
154,P01_68,2190.6,2191.5,22
155,P01_68,2192.0,2192.6,22
156,P01_68,2193.1,2194.1,22
157,P01_68,2194.5,2195.5,22
158,P01_68,2196.0,2197.0,22
159,P01_68,2198.2,2199.2,22
160,P01_68,2199.7,2200.7,22
161,P01_68,2201.3,2203.0,22
162,P01_68,2203.7,2204.7,22
163,P01_68,2205.4,2206.8,22
164,P01_68,2207.6,2208.8,22
165,P01_68,2237.8,2239.4,46
166,P01_68,2259.1,2261.2,46
167,P01_68,2282.3,2286.9,10
168,P01_68,2292.3,2293.8,46
169,P01_68,2297.7,2298.6,22
170,P01_68,2303.4,2304.6,46
171,P01_68,2366.8,2367.9,22
172,P01_68,2369.0,2370.0,22
173,P01_68,2371.3,2372.3,22
174,P01_68,2372.8,2373.8,22
175,P01_68,2374.4,2375.4,22
176,P01_68,2376.0,2377.2,22
177,P01_68,2406.1,2410.2,10
178,P01_68,2599.8,2600.9,22
179,P01_68,2601.5,2602.5,22
180,P01_68,2603.2,2604.5,22
181,P01_68,2604.7,2605.7,22
182,P01_68,2606.2,2607.3,22
183,P01_68,2607.9,2608.9,22
184,P01_68,2609.5,2610.5,22
185,P01_68,2701.3,2702.1,22
186,P01_68,2702.8,2703.7,22
187,P01_68,2704.6,2705.6,22
188,P01_68,2707.4,2707.8,22
189,P01_68,2709.8,2711.1,22
190,P01_68,2712.1,2712.4,22
191,P01_78,9.6,10.4,46
192,P01_78,12.8,13.8,46
193,P01_78,15.2,16.1,46
194,P01_78,18.2,18.7,46
195,P01_78,10.3,11.4,10
196,P01_78,13.6,14.2,10
197,P01_78,15.9,16.7,10
198,P01_78,19.0,22.7,10
199,P01_78,66.8,74.3,46
200,P01_78,95.3,96.7,22
201,P01_78,97.0,97.8,22
202,P01_78,98.0,98.8,22
203,P01_78,100.2,101.3,22
204,P01_78,101.7,104.3,10
205,P01_78,105.3,108.1,46
206,P01_78,116.2,117.2,46
207,P01_78,154.3,155.7,22
208,P01_78,155.9,156.8,22
209,P01_78,156.9,158.1,22
210,P01_78,158.7,160.7,22
211,P01_78,161.2,163.7,10
212,P01_78,164.0,164.6,22
213,P01_78,165.5,171.8,10
214,P01_78,178.7,179.0,46
215,P01_78,179.6,180.0,46
216,P01_78,182.6,182.9,46
217,P01_78,184.4,184.8,46
218,P01_80,3.3,5.4,46
219,P01_80,5.4,8.3,10
220,P01_80,20.7,22.3,46
221,P01_80,22.3,24.1,27
222,P01_80,31.3,32.0,46
223,P01_80,34.6,35.3,46
224,P01_80,34.1,34.9,10
225,P01_80,35.4,40.1,10
226,P01_80,40.6,42.3,22
227,P01_80,42.7,43.7,10
228,P01_80,44.3,46.4,10
229,P01_80,57.0,63.6,10
230,P01_80,71.7,83.6,10
231,P01_80,91.3,92.7,22
232,P01_80,94.3,94.9,22
233,P01_80,95.4,96.3,22
234,P01_80,160.9,161.8,22
235,P01_80,162.5,163.3,22
236,P01_80,163.5,164.4,22
237,P01_80,227.8,228.3,22
238,P01_80,228.6,230.1,22
239,P01_80,230.1,230.6,46
240,P01_80,230.9,231.5,22
241,P01_80,236.7,242.2,10
242,P01_80,245.7,251.1,46
243,P01_80,256.8,264.9,10
244,P01_80,379.7,383.1,10
245,P01_80,386.0,386.3,10
246,P01_80,395.3,399.8,10
247,P01_80,426.7,427.9,22
248,P01_80,429.6,430.3,22
249,P01_80,526.8,533.5,10
250,P01_80,536.5,544.5,10
251,P01_80,565.6,571.2,10
252,P01_90,5.3,7.3,46
253,P01_90,72.6,74.6,10
254,P01_90,76.8,86.5,10
255,P01_90,99.2,115.9,10
256,P01_90,496.0,499.8,10
257,P01_90,500.5,505.2,10
258,P01_90,507.0,515.0,10
259,P01_90,516.7,517.3,10
260,P01_3,110.4,110.9,83
261,P01_3,110.9,111.9,36
262,P01_3,115.0,116.0,83
263,P01_3,117.5,119.9,46
264,P01_3,128.5,129.5,83
265,P01_3,130.1,132.5,10
266,P01_3,133.2,134.2,36
267,P01_3,135.5,136.5,36
268,P01_3,144.6,145.0,83
269,P01_3,145.0,145.6,36
270,P01_3,157.5,158.5,83
271,P01_3,159.8,162.3,10
272,P01_3,163.4,164.4,36
273,P01_3,185.7,186.5,83
274,P01_3,185.9,189.5,10
275,P01_3,189.5,190.5,36
276,P01_3,211.7,212.7,83
277,P01_3,212.1,214.1,10
278,P01_3,213.9,214.9,36
279,P01_3,225.0,226.0,83
280,P01_3,226.6,227.6,36
281,P01_3,239.2,240.2,83
282,P01_3,243.6,244.6,36
283,P01_3,289.3,290.3,83
284,P01_3,290.6,291.6,36
285,P01_3,309.5,310.5,83
286,P01_3,310.6,311.6,10
287,P01_9,35.9,37.7,46
288,P01_9,47.5,62.6,46
289,P01_9,180.5,181.9,46
290,P01_9,208.4,217.0,10
291,P01_9,232.5,233.7,36
292,P01_9,242.1,247.0,10
293,P01_9,297.2,298.7,83
294,P01_9,301.6,304.8,11
295,P01_9,308.4,311.7,46
296,P01_9,313.6,320.1,10
297,P01_9,324.7,328.0,10
298,P01_9,364.0,366.6,46
299,P01_9,368.9,379.8,10
300,P01_9,453.7,455.3,46
301,P01_9,501.9,518.0,10
302,P01_9,533.1,537.3,10
303,P01_9,539.8,546.9,10
304,P01_9,546.9,559.3,11
305,P01_9,562.6,564.6,46
306,P01_9,564.6,566.9,10
307,P01_9,585.2,587.4,46
308,P01_9,607.0,609.0,46
309,P01_9,615.0,616.9,46
310,P01_9,623.5,627.7,10
311,P01_9,628.4,634.0,10
312,P01_9,634.5,638.6,10
313,P01_9,640.3,641.5,36
314,P01_9,644.8,647.1,46
315,P01_9,671.2,685.5,10
316,P01_9,705.7,717.8,10
317,P01_9,744.2,746.0,83
318,P01_9,747.0,748.9,10
319,P01_9,749.9,756.7,11
320,P01_9,759.2,762.9,10
321,P01_9,763.4,764.4,36
322,P01_9,1198.9,1199.9,83
323,P01_9,1201.6,1207.2,10
324,P01_9,1207.0,1208.2,36
325,P01_9,1392.8,1395.4,46
326,P01_9,1423.3,1439.2,10
327,P01_9,1462.2,1470.7,10
328,P01_9,1514.2,1518.0,46
329,P01_9,1523.4,1527.9,46
330,P01_9,1583.1,1593.0,46
331,P01_9,1598.6,1617.2,10
332,P01_9,1629.3,1636.5,10
333,P01_9,1635.0,1636.0,83
334,P01_9,1644.0,1658.6,11
335,P01_9,1667.1,1673.5,10
336,P01_9,1674.3,1675.7,36
337,P01_9,1682.1,1683.1,46
338,P01_9,1686.3,1687.7,36
339,P01_9,1689.2,1690.9,46
340,P01_9,1691.2,1696.4,10
341,P01_9,1753.0,1762.9,10
342,P01_9,1784.8,1796.9,10
343,P01_9,1797.1,1801.8,46
344,P01_9,1815.0,1821.8,10
345,P01_9,1823.6,1824.6,83
346,P01_9,1826.8,1827.8,36
347,P01_9,1833.3,1834.3,83
348,P01_9,1839.5,1845.8,11
349,P01_9,1853.5,1855.7,46
350,P01_9,1857.7,1858.7,83
351,P01_9,1866.2,1867.2,36
352,P01_9,1867.3,1871.9,10
353,P01_9,1871.9,1877.0,10
354,P01_9,1886.0,1889.9,46
355,P01_9,1895.4,1902.5,10
356,P01_9,1907.3,1910.2,46
357,P01_9,1911.9,1922.0,10
358,P01_9,1923.4,1925.7,36
359,P01_9,1925.3,1929.3,10
360,P01_9,1929.1,1931.2,11
361,P01_9,1945.8,1949.2,46
362,P01_9,1933.1,1940.9,10
363,P01_9,1950.8,1960.6,10
364,P01_9,1968.3,1969.3,83
365,P01_9,1968.7,1969.7,36
366,P01_9,1977.1,1978.1,83
367,P01_9,1977.5,1978.5,46
368,P01_9,1977.5,1978.5,36
369,P01_9,1983.9,1994.2,10
370,P01_9,2004.9,2005.9,83
371,P01_9,2011.4,2019.8,11
372,P01_9,2020.9,2026.8,10
373,P01_9,2066.1,2072.8,10
374,P01_9,2080.4,2081.4,36
375,P01_33,475.9,477.2,46
376,P01_33,495.6,499.2,46
377,P01_33,509.4,511.8,46
378,P01_33,527.8,529.8,46
379,P01_33,544.6,553.7,46
380,P01_33,560.0,562.4,46
381,P01_33,590.9,593.3,46
382,P01_33,595.7,600.2,46
383,P01_33,601.3,605.9,46
384,P01_33,608.8,612.3,46
385,P01_33,654.5,682.4,22
386,P01_33,916.5,939.0,22
387,P01_33,1131.7,1153.6,22
388,P01_33,1191.3,1194.2,46
389,P01_33,1204.9,1207.6,46
390,P01_33,1216.4,1218.7,46
391,P01_33,1229.7,1232.0,46
392,P01_33,1262.1,1265.0,46
393,P01_33,1268.7,1271.5,46
394,P01_33,1385.6,1403.8,22
395,P01_33,1479.2,1491.8,22
396,P01_33,1612.6,1625.5,22
397,P01_33,1849.1,1860.4,22
398,P01_67,3.2,6.5,46
399,P01_67,30.4,52.4,46
400,P01_67,55.9,56.9,46
401,P01_67,71.3,75.6,46
402,P01_67,83.4,98.3,46
403,P01_67,104.3,120.8,46
404,P01_67,150.2,162.0,10
405,P01_67,168.8,179.7,46
406,P01_67,185.9,188.5,46
407,P01_67,194.2,197.1,10
408,P01_67,223.1,280.9,10
409,P01_67,291.8,315.3,10
410,P01_71,47.8,56.7,46
411,P01_71,82.9,88.6,10
412,P01_71,95.0,106.4,10
413,P01_71,125.5,145.9,10
414,P01_71,198.3,204.0,10
415,P01_71,208.6,217.4,10
416,P01_71,230.7,252.8,10
417,P01_71,335.4,361.8,10
418,P01_71,484.5,510.4,10
419,P01_71,533.6,543.6,10
420,P01_71,549.2,554.2,10
421,P01_71,687.5,695.2,10
422,P01_71,762.6,775.3,10
423,P01_71,937.4,944.3,10
424,P01_71,1074.1,1075.1,10
425,P01_71,1098.0,1102.6,46
426,P01_71,1107.3,1112.7,46
427,P01_71,1118.5,1149.8,10
428,P01_71,1150.1,1155.0,10
429,P01_71,1298.1,1305.6,10
