,video-id,t-start,t-end,label
113,P01_33,1475.0,1478.32,12
114,P01_33,1479.2,1491.8,22
115,P01_33,1612.6,1625.5,22
116,P01_33,1966.72,1968.72,12
117,P01_33,1969.16,1972.28,12
118,P01_33,1973.0,1975.6,12
119,P01_33,1976.32,1977.56,12
120,P01_33,1978.76,1980.88,12
121,P01_33,1981.52,1983.04,12
122,P01_33,1983.72,1985.36,12
123,P01_33,1990.8,1992.36,11
124,P01_33,1849.1,1860.4,22
125,P01_36,33.4,37.1,46
126,P01_36,38.8,43.9,46
127,P01_36,62.0,86.9,10
128,P01_36,297.0,308.3,10
129,P01_36,468.4,470.1,9
130,P01_36,501.0,502.0,46
131,P01_36,507.5,509.5,11
132,P01_36,515.2,522.0,46
133,P01_36,524.6,525.7,46
134,P01_36,566.9,595.1,10
135,P01_36,605.1,609.0,10
136,P01_36,535.5,540.6,46
137,P01_36,610.8,618.0,10
138,P01_36,630.8,634.3,10
139,P01_36,689.0,693.4,15
140,P01_36,696.9,699.1,10
141,P01_36,700.9,704.6,10
142,P01_36,706.7,738.4,10
143,P01_36,1053.3,1056.5,15
144,P01_36,1057.7,1068.4,10
145,P01_36,1069.4,1070.4,10
146,P01_36,1073.2,1082.3,10
147,P01_36,1189.2,1191.9,46
148,P01_36,1195.2,1197.3,46
149,P01_36,1198.6,1199.6,46
150,P01_36,1204.0,1231.4,10
151,P01_36,1234.1,1236.7,46
152,P01_36,1239.6,1258.2,10
153,P01_36,1260.8,1276.5,10
154,P01_36,1278.1,1279.1,15
155,P01_36,1282.5,1299.7,10
156,P01_36,1376.0,1390.4,10
157,P01_36,1391.72,1392.92,11
158,P01_36,1402.5,1419.8,10
159,P01_36,1450.7,1456.3,10
160,P01_36,1474.4,1485.7,10
161,P01_36,1558.8,1591.0,10
162,P01_36,1620.5,1652.1,10
163,P01_36,1706.5,1727.2,10
164,P01_36,1759.8,1761.6,46
165,P01_36,1766.6,1786.4,10
166,P01_36,1789.4,1793.3,10
167,P01_48,17.2,25.5,9
168,P01_48,88.7,93.1,46
169,P01_48,94.8,102.7,10
170,P01_48,104.4,111.3,10
171,P01_48,223.9,233.6,46
172,P01_48,239.9,252.0,10
173,P01_48,256.8,257.84,1
174,P01_48,376.3,384.8,10
175,P01_48,701.2,704.3,10
176,P01_48,710.1,716.5,10
177,P01_48,716.9,718.7,83
178,P01_48,719.32,725.92,10
179,P01_48,727.6,728.6,36
180,P01_48,739.1,742.1,10
181,P01_48,758.4,765.9,10
182,P01_48,768.5,772.8,10
183,P01_48,774.7,778.1,10
184,P01_48,821.3,856.3,10
185,P01_59,44.16,45.32,11
186,P01_59,53.8,59.8,46
187,P01_59,66.7,72.9,10
188,P01_59,77.8,101.1,10
189,P01_59,114.3,129.3,10
190,P01_59,140.56,142.07999999999998,11
191,P01_59,141.72,142.76,1
192,P01_59,143.4,155.0,11
193,P01_59,157.92000000000002,159.4,11
194,P01_59,161.6,168.3,10
195,P01_59,291.88,292.8,11
196,P01_59,297.8,306.04,7
197,P01_59,320.28,334.04,7
198,P01_59,476.0,479.9,46
199,P01_59,480.9,491.2,10
200,P01_59,493.1,500.5,10
201,P01_59,500.5,507.5,10
202,P01_59,508.52,509.4,11
203,P01_59,708.5,724.1,10
204,P01_59,740.16,741.2,11
205,P01_59,742.44,743.64,1
206,P01_59,747.8,749.6,11
207,P01_59,750.76,754.0,11
208,P01_59,763.6,768.6,46
209,P01_59,840.4,853.9,10
210,P01_59,866.2,869.3,46
211,P01_59,890.9,895.9,46
212,P01_59,918.9,922.5,46
213,P01_59,923.92,926.44,11
214,P01_59,963.8,976.1,22
215,P01_59,1027.0,1027.9,10
216,P01_59,1046.7,1057.8,10
217,P01_59,1101.7,1111.7,22
218,P01_59,1119.4,1133.0,10
219,P01_59,1153.16,1154.36,12
220,P01_60,36.3,37.5,46
221,P01_60,39.7,41.0,46
222,P01_60,67.8,69.4,46
223,P01_60,77.0,78.4,46
224,P01_60,129.7,130.3,22
225,P01_60,131.1,132.3,22
226,P01_60,133.0,134.4,22
227,P01_60,135.5,137.0,22
228,P01_60,142.7,145.7,46
229,P01_60,199.6,200.8,22
230,P01_60,201.0,202.7,22
231,P01_60,205.6,207.0,22
232,P01_60,208.4,209.9,22
233,P01_60,211.0,212.4,22
234,P01_60,310.9,312.6,22
235,P01_60,314.7,316.3,22
236,P01_60,316.5,318.1,22
237,P01_60,318.2,319.9,22
238,P01_60,320.2,321.7,22
239,P01_60,384.5,385.8,22
240,P01_60,332.08,334.6,12
241,P01_60,335.68,338.84000000000003,12
242,P01_60,339.92,342.92,12
243,P01_60,386.2,389.5,22
244,P01_60,440.9,443.3,22
245,P01_60,443.8,444.8,22
246,P01_60,451.4,453.56,12
247,P01_60,455.28,456.92,12
248,P01_83,13.3,17.1,9
249,P01_83,31.12,31.36,46
250,P01_83,32.32,32.72,46
251,P01_83,35.04,35.32,46
252,P01_83,36.24,36.44,46
253,P01_83,37.2,37.44,46
254,P01_83,46.24,46.6,11
255,P01_83,46.5,116.0,7
256,P01_83,46.5,115.8,46
257,P01_83,224.88,225.36,11
258,P01_83,282.15999999999997,282.64,1
259,P01_83,282.88,283.2,11
260,P01_83,295.12,304.28,10
261,P01_83,407.8,424.0,7
262,P01_83,407.8,424.0,46
263,P01_83,442.44,453.28,10
264,P01_83,570.2,575.1,10
265,P01_83,586.7,594.5,10
266,P01_83,696.4,712.5,10
267,P01_83,719.9,726.6,10
268,P01_83,720.0,727.3,10
269,P01_83,846.8,854.5,10
270,P01_83,869.4,874.4,11
271,P01_83,874.04,874.4,12
272,P01_83,883.2,884.64,1
273,P01_83,884.4,887.2,10
274,P01_83,891.2,893.0,12
275,P01_83,911.9,915.8,11
276,P01_83,919.6,932.6,10
277,P01_83,936.2,942.4,46
278,P01_83,944.72,945.32,11
279,P01_83,949.1,954.0,46
280,P01_83,958.2,968.6,10
281,P01_83,975.7,984.2,10
282,P01_83,987.7,993.0,46
283,P01_83,1122.4,1127.6,10
284,P01_83,1130.2,1132.9,10
285,P01_83,1140.1,1151.3,10
286,P01_83,1164.9,1176.5,46
287,P01_83,1176.9,1182.7,10
288,P01_83,1186.9,1195.4,10
289,P01_83,1215.64,1216.28,11
290,P01_83,1220.4,1223.7,27
291,P01_83,1227.92,1229.0,1
292,P01_83,1229.6,1231.36,2
293,P01_83,1253.1,1254.8,46
294,P01_83,1258.1,1260.5,46
295,P01_83,1268.8,1279.5,46
296,P01_83,1282.5,1287.0,46
297,P01_83,1290.0,1297.6,10
298,P01_83,1300.0,1304.7,46
299,P01_83,1300.0,1304.0,7
300,P01_83,1358.3,1361.7,22
301,P01_83,1363.1,1366.0,22
302,P01_83,1373.3,1384.0,10
303,P01_83,1410.6,1416.0,22
304,P01_83,1424.1,1436.3,10
305,P01_83,1507.8,1511.4,22
