,video-id,t-start,t-end,label
113,P01_18,812.2,813.8,36
114,P01_18,986.5,988.7,83
115,P01_18,989.2,1008.9,10
116,P01_18,1012.3,1013.5,36
117,P01_30,2.5,4.2,46
118,P01_30,7.5,8.5,46
119,P01_30,12.2,13.3,46
120,P01_30,46.4,56.1,46
121,P01_30,116.4,117.9,22
122,P01_30,119.1,120.3,22
123,P01_30,121.4,122.2,22
124,P01_30,122.8,123.8,22
125,P01_30,126.1,127.1,22
126,P01_30,134.2,138.3,46
127,P01_30,142.3,145.2,46
128,P01_30,192.4,193.4,22
129,P01_30,194.1,195.1,22
130,P01_30,196.2,197.2,22
131,P01_30,198.3,199.3,22
132,P01_30,205.6,206.6,46
133,P01_30,208.6,209.6,46
134,P01_30,211.9,212.9,46
135,P01_30,213.1,213.9,46
136,P01_30,217.4,218.4,46
137,P01_30,218.7,219.8,46
138,P01_32,9.3,10.3,46
139,P01_32,12.3,13.3,46
140,P01_32,16.4,17.4,46
141,P01_32,19.4,20.4,46
142,P01_32,21.9,22.9,46
143,P01_32,24.8,25.8,46
144,P01_32,27.6,28.6,46
145,P01_32,31.2,32.2,46
146,P01_32,115.3,116.3,22
147,P01_32,117.0,118.0,22
148,P01_32,118.5,119.5,22
149,P01_32,119.7,120.7,22
150,P01_32,121.3,122.3,22
151,P01_32,122.5,123.5,22
152,P01_32,125.9,126.9,22
153,P01_32,127.8,128.7,22
154,P01_32,195.2,196.2,22
155,P01_32,196.4,197.4,22
156,P01_32,197.9,198.9,22
157,P01_32,199.1,200.1,22
158,P01_32,200.4,201.4,22
159,P01_32,201.6,205.0,22
160,P01_32,206.3,207.3,22
161,P01_32,210.3,211.3,22
162,P01_32,341.3,342.3,22
163,P01_32,342.7,343.7,22
164,P01_32,344.4,345.4,22
165,P01_32,345.8,346.7,22
166,P01_32,347.4,348.4,22
167,P01_32,348.5,349.5,22
168,P01_32,350.9,351.9,22
169,P01_32,353.2,354.2,22
170,P01_32,355.7,359.0,22
171,P01_3,110.4,110.9,83
172,P01_3,110.9,111.9,36
173,P01_3,115.0,116.0,83
174,P01_3,117.5,119.9,46
175,P01_3,128.5,129.5,83
176,P01_3,130.1,132.5,10
177,P01_3,133.2,134.2,36
178,P01_3,135.5,136.5,36
179,P01_3,144.6,145.0,83
180,P01_3,145.0,145.6,36
181,P01_3,157.5,158.5,83
182,P01_3,159.8,162.3,10
183,P01_3,163.4,164.4,36
184,P01_3,185.7,186.5,83
185,P01_3,185.9,189.5,10
186,P01_3,189.5,190.5,36
187,P01_3,211.7,212.7,83
188,P01_3,212.1,214.1,10
189,P01_3,213.9,214.9,36
190,P01_3,225.0,226.0,83
191,P01_3,226.6,227.6,36
192,P01_3,239.2,240.2,83
193,P01_3,243.6,244.6,36
194,P01_3,289.3,290.3,83
195,P01_3,290.6,291.6,36
196,P01_3,309.5,310.5,83
197,P01_3,310.6,311.6,10
198,P01_17,12.2,14.9,46
199,P01_17,19.6,21.6,46
200,P01_17,24.1,25.1,46
201,P01_17,36.9,39.3,46
202,P01_17,42.0,47.4,10
203,P01_17,105.1,107.9,10
204,P01_17,132.8,135.8,46
205,P01_17,138.8,147.1,10
206,P01_17,152.0,155.1,46
207,P01_17,221.2,227.2,10
208,P01_17,258.2,266.5,10
209,P01_17,270.0,273.6,46
210,P01_17,277.4,283.3,46
211,P01_17,289.6,292.1,46
212,P01_17,293.9,294.9,46
213,P01_17,302.1,307.0,10
214,P01_17,307.2,309.6,10
215,P01_17,334.7,345.6,10
216,P01_17,348.0,351.6,10
217,P01_17,368.8,372.6,46
218,P01_17,376.0,387.2,10
219,P01_17,413.0,416.3,46
220,P01_17,419.2,421.9,46
221,P01_17,423.5,424.5,10
222,P01_17,428.6,448.9,10
223,P01_17,451.7,455.6,46
224,P01_17,461.4,480.4,10
225,P01_17,520.5,536.9,10
226,P01_17,549.1,555.6,46
227,P01_17,563.1,593.4,10
228,P01_17,597.1,603.3,46
229,P01_17,604.7,625.6,10
230,P01_17,697.6,712.8,10
231,P01_17,716.3,718.6,46
232,P01_17,720.4,731.0,46
233,P01_17,741.0,745.2,46
234,P01_17,773.4,816.3,10
235,P01_33,475.9,477.2,46
236,P01_33,495.6,499.2,46
237,P01_33,509.4,511.8,46
238,P01_33,527.8,529.8,46
239,P01_33,544.6,553.7,46
240,P01_33,560.0,562.4,46
241,P01_33,590.9,593.3,46
242,P01_33,595.7,600.2,46
243,P01_33,601.3,605.9,46
244,P01_33,608.8,612.3,46
245,P01_33,654.5,682.4,22
246,P01_33,916.5,939.0,22
247,P01_33,1131.7,1153.6,22
248,P01_33,1191.3,1194.2,46
249,P01_33,1204.9,1207.6,46
250,P01_33,1216.4,1218.7,46
251,P01_33,1229.7,1232.0,46
252,P01_33,1262.1,1265.0,46
253,P01_33,1268.7,1271.5,46
254,P01_33,1385.6,1403.8,22
255,P01_33,1479.2,1491.8,22
256,P01_33,1612.6,1625.5,22
257,P01_33,1849.1,1860.4,22
258,P01_87,5.5,19.6,7
259,P01_87,5.5,20.0,46
260,P01_87,22.0,23.5,46
261,P01_87,26.7,28.4,46
262,P01_87,35.6,37.5,46
263,P01_87,39.5,41.6,46
264,P01_87,176.1,178.2,46
265,P01_87,678.0,681.9,46
266,P01_87,715.3,716.9,46
267,P01_87,717.4,718.3,46
268,P01_87,730.3,733.3,46
269,P01_87,835.3,837.4,46
270,P01_87,921.5,938.1,46
271,P01_87,949.0,956.5,46
272,P01_87,979.3,996.9,46
273,P01_87,921.5,938.1,7
274,P01_87,949.0,956.6,7
275,P01_87,979.3,996.9,7
276,P01_87,1090.1,1112.0,46
277,P01_87,1090.1,1112.0,7
