,video-id,t-start,t-end,label
98,P01_36,1057.7,1068.4,10
99,P01_36,1069.4,1070.4,10
100,P01_36,1073.2,1082.3,10
101,P01_36,1189.2,1191.9,46
102,P01_36,1195.2,1197.3,46
103,P01_36,1198.6,1199.6,46
104,P01_36,1204.0,1231.4,10
105,P01_36,1234.1,1236.7,46
106,P01_36,1239.6,1258.2,10
107,P01_36,1260.8,1276.5,10
108,P01_36,1278.1,1279.1,46
109,P01_36,1282.5,1299.7,10
110,P01_36,1376.0,1390.4,10
111,P01_36,1402.5,1419.8,10
112,P01_36,1450.7,1456.3,10
113,P01_36,1474.4,1485.7,10
114,P01_36,1558.8,1591.0,10
115,P01_36,1620.5,1652.1,10
116,P01_36,1706.5,1727.2,10
117,P01_36,1759.8,1761.6,46
118,P01_36,1766.6,1786.4,10
119,P01_36,1789.4,1793.3,10
120,P01_48,17.2,25.5,46
121,P01_48,88.7,93.1,46
122,P01_48,94.8,102.7,10
123,P01_48,104.4,111.3,10
124,P01_48,223.9,233.6,46
125,P01_48,239.9,252.0,10
126,P01_48,376.3,384.8,10
127,P01_48,701.2,704.3,10
128,P01_48,710.1,716.5,10
129,P01_48,716.9,718.7,83
130,P01_48,727.6,728.6,36
131,P01_48,739.1,742.1,10
132,P01_48,758.4,765.9,10
133,P01_48,768.5,772.8,10
134,P01_48,774.7,778.1,10
135,P01_48,821.3,856.3,10
136,P01_60,36.3,37.5,46
137,P01_60,39.7,41.0,46
138,P01_60,67.8,69.4,46
139,P01_60,77.0,78.4,46
140,P01_60,129.7,130.3,22
141,P01_60,131.1,132.3,22
142,P01_60,133.0,134.4,22
143,P01_60,135.5,137.0,22
144,P01_60,142.7,145.7,46
145,P01_60,199.6,200.8,22
146,P01_60,201.0,202.7,22
147,P01_60,205.6,207.0,22
148,P01_60,208.4,209.9,22
149,P01_60,211.0,212.4,22
150,P01_60,310.9,312.6,22
151,P01_60,314.7,316.3,22
152,P01_60,316.5,318.1,22
153,P01_60,318.2,319.9,22
154,P01_60,320.2,321.7,22
155,P01_60,384.5,385.8,22
156,P01_60,386.2,389.5,22
157,P01_60,440.9,443.3,22
158,P01_60,443.8,444.8,22
159,P01_33,475.9,477.2,46
160,P01_33,495.6,499.2,46
161,P01_33,509.4,511.8,46
162,P01_33,527.8,529.8,46
163,P01_33,544.6,553.7,46
164,P01_33,560.0,562.4,46
165,P01_33,590.9,593.3,46
166,P01_33,595.7,600.2,46
167,P01_33,601.3,605.9,46
168,P01_33,608.8,612.3,46
169,P01_33,654.5,682.4,22
170,P01_33,916.5,939.0,22
171,P01_33,1131.7,1153.6,22
172,P01_33,1191.3,1194.2,46
173,P01_33,1204.9,1207.6,46
174,P01_33,1216.4,1218.7,46
175,P01_33,1229.7,1232.0,46
176,P01_33,1262.1,1265.0,46
177,P01_33,1268.7,1271.5,46
178,P01_33,1385.6,1403.8,22
179,P01_33,1479.2,1491.8,22
180,P01_33,1612.6,1625.5,22
181,P01_33,1849.1,1860.4,22
182,P01_59,53.8,59.8,46
183,P01_59,66.7,72.9,10
184,P01_59,77.8,101.1,10
185,P01_59,114.3,129.3,10
186,P01_59,143.4,155.0,11
187,P01_59,161.6,168.3,10
188,P01_59,476.0,479.9,46
189,P01_59,480.9,491.2,10
190,P01_59,493.1,500.5,10
191,P01_59,500.5,507.5,10
192,P01_59,708.5,724.1,10
193,P01_59,763.6,768.6,46
194,P01_59,840.4,853.9,10
195,P01_59,866.2,869.3,46
196,P01_59,890.9,895.9,46
197,P01_59,918.9,922.5,46
198,P01_59,963.8,976.1,22
199,P01_59,1027.0,1027.9,10
200,P01_59,1046.7,1057.8,10
201,P01_59,1101.7,1111.7,22
202,P01_59,1119.4,1133.0,10
203,P01_83,13.3,17.1,46
204,P01_83,30.9,38.1,46
205,P01_83,46.5,115.8,46
206,P01_83,294.9,305.4,10
207,P01_83,407.8,423.9,46
208,P01_83,441.9,455.0,10
209,P01_83,570.2,574.8,10
210,P01_83,586.7,594.5,10
211,P01_83,696.4,712.5,10
212,P01_83,719.9,726.6,10
213,P01_83,846.8,854.5,10
214,P01_83,869.4,874.4,11
215,P01_83,884.4,887.2,10
216,P01_83,891.2,893.0,12
217,P01_83,911.9,915.8,11
218,P01_83,919.6,932.6,10
219,P01_83,936.2,942.4,46
220,P01_83,949.1,954.0,46
221,P01_83,958.2,968.6,10
222,P01_83,975.7,984.2,10
223,P01_83,987.7,993.0,46
224,P01_83,1122.4,1127.6,10
225,P01_83,1130.2,1132.9,10
226,P01_83,1140.1,1151.3,10
227,P01_83,1164.9,1176.5,46
228,P01_83,1176.9,1182.7,10
229,P01_83,1186.9,1195.4,10
230,P01_83,1220.4,1223.7,27
231,P01_83,1253.1,1254.8,46
232,P01_83,1258.1,1260.5,46
233,P01_83,1268.8,1279.5,46
234,P01_83,1282.5,1287.0,46
235,P01_83,1290.0,1297.6,10
236,P01_83,1300.0,1304.7,46
237,P01_83,1358.3,1361.7,22
238,P01_83,1363.1,1366.0,22
239,P01_83,1373.3,1384.0,10
240,P01_83,1410.6,1416.0,22
241,P01_83,1424.1,1436.3,10
242,P01_83,1507.8,1511.4,22
243,P01_83,46.5,116.0,7
244,P01_83,407.8,424.0,7
245,P01_83,1300.0,1304.0,7
