,video-id,t-start,t-end,label
104,P01_11,34.38,41.15,91
105,P01_11,178.49,179.9,20
106,P01_11,180.47,182.72,35
107,P01_11,182.65,192.07,35
108,P01_11,191.85,192.59,35
109,P01_11,193.11,194.23,35
110,P01_11,194.24,204.63,35
111,P01_11,204.5,205.61,35
112,P01_11,206.01,206.9,9
113,P01_11,210.28,211.41,10
114,P01_11,212.62,216.2,10
115,P01_11,41.24,42.56,91
116,P01_11,216.07,217.14,0
117,P01_11,217.04,229.41,10
118,P01_11,229.82999999999998,231.17000000000002,10
119,P01_11,231.93,232.93,20
120,P01_11,233.66,242.2,20
121,P01_11,242.3,243.28,20
122,P01_11,243.16,243.89,4
123,P01_11,243.84,244.57,4
124,P01_11,243.99,248.05,4
125,P01_11,245.2,246.93,4
126,P01_11,42.83,44.03,49
127,P01_11,247.01,248.28,4
128,P01_11,253.92,254.42,4
129,P01_11,254.41,254.95,14
130,P01_11,254.91,257.63,14
131,P01_11,257.63,259.09,14
132,P01_11,259.19,260.1,237
133,P01_11,260.2,266.11,237
134,P01_11,266.05,266.55,237
135,P01_11,267.16,268.62,35
136,P01_11,269.15,284.79,35
137,P01_11,44.1,46.17,49
138,P01_11,284.92,286.63,35
139,P01_11,286.58,287.39,35
140,P01_11,287.68,302.35,35
141,P01_11,303.32,304.59,35
142,P01_11,304.63,305.16,2
143,P01_11,305.26,308.31,2
144,P01_11,309.0,312.94,2
145,P01_11,313.6,318.49,2
146,P01_11,318.78,320.42,2
147,P01_11,320.78,326.75,9
148,P01_12,6.79,10.5,58
149,P01_12,11.8,13.44,8
150,P01_12,27.28,27.98,8
151,P01_12,29.13,31.99,18
152,P01_12,31.35,32.42,3
153,P01_12,32.52,36.63,18
154,P01_12,38.07,41.62,35
155,P01_12,41.72,45.99,35
156,P01_12,48.04,50.05,5
157,P01_12,50.15,58.42,5
158,P01_12,60.21,63.75,7
159,P01_12,61.81,63.1,3
160,P01_12,13.74,16.73,14
161,P01_12,62.58,64.81,7
162,P01_12,64.87,66.06,3
163,P01_12,66.07,67.16,3
164,P01_12,67.1,67.64,3
165,P01_12,67.51,68.76,3
166,P01_12,68.93,69.83,13
167,P01_12,71.26,76.0,2
168,P01_12,76.69,78.37,3
169,P01_12,78.67,81.1,2
170,P01_12,82.63,84.56,13
171,P01_12,16.74,18.06,4
172,P01_12,84.66,86.39,3
173,P01_12,86.39,91.02,13
174,P01_12,87.62,90.27,13
175,P01_12,90.78999999999999,92.06,3
176,P01_12,92.67,93.92,136
177,P01_12,93.5,96.02000000000001,3
178,P01_12,96.99000000000001,99.12,8
179,P01_12,99.17,107.72,136
180,P01_12,108.05,109.21000000000001,8
181,P01_12,110.19,111.67,17
182,P01_12,18.18,19.57,1
183,P01_12,111.77000000000001,113.77000000000001,17
184,P01_12,114.12,115.62,17
185,P01_12,115.81,117.06,13
186,P01_12,117.78,119.4,1
187,P01_12,119.71000000000001,120.62,1
188,P01_12,123.0,124.06,12
189,P01_12,124.16,126.62,64
190,P01_12,127.52,129.28,21
191,P01_12,129.3,131.57,12
192,P01_12,132.7,133.61,21
193,P01_12,19.67,21.08,20
194,P01_12,134.13,137.82,64
195,P01_12,137.86,138.94,64
196,P01_12,138.5,144.25,64
197,P01_12,144.35,146.1,64
198,P01_12,146.2,147.2,64
199,P01_12,149.54,150.29,3
200,P01_12,151.14,154.14,99
201,P01_12,153.64,154.89,99
202,P01_12,154.99,156.74,23
203,P01_12,157.09,161.29,19
204,P01_12,21.18,22.87,237
205,P01_12,162.44,169.44,99
206,P01_12,170.54,171.82999999999998,99
207,P01_12,22.97,24.82,142
208,P01_12,24.83,26.18,4
209,P01_12,26.14,27.49,20
210,P01_13,0.61,1.76,19
211,P01_13,1.85,4.23,19
212,P01_13,30.25,32.14,17
213,P01_13,35.33,36.35,22
214,P01_13,36.41,38.36,150
215,P01_13,39.02,39.71,22
216,P01_13,39.94,42.08,0
217,P01_13,41.96,48.54,13
218,P01_13,49.19,51.56,1
219,P01_13,51.55,52.26,1
220,P01_13,52.64,59.81,13
221,P01_13,60.9,61.97,0
222,P01_13,4.58,7.6,19
223,P01_13,62.88,63.94,13
224,P01_13,64.95,68.53,11
225,P01_13,69.11,70.09,3
226,P01_13,70.19,70.95,10
227,P01_13,71.05,71.72,3
228,P01_13,72.61,73.87,10
229,P01_13,73.22,74.3,15
230,P01_13,74.42,81.73,27
231,P01_13,81.8,90.64,27
232,P01_13,90.49,92.39,10
233,P01_13,7.63,10.11,23
234,P01_13,11.49,12.67,3
235,P01_13,13.17,15.34,23
236,P01_13,15.71,16.77,3
237,P01_13,17.95,18.85,13
238,P01_13,19.63,20.38,13
239,P01_13,21.42,22.56,17
240,P01_14,2.54,4.58,36
241,P01_14,5.18,6.56,36
242,P01_14,47.04,48.65,36
243,P01_14,322.66,324.19,44
244,P01_14,324.8,325.78,44
245,P01_14,326.02,328.34,0
246,P01_14,328.44,338.94,27
247,P01_14,334.43,338.89,0
248,P01_14,338.97,339.81,44
249,P01_14,339.28,342.76,44
250,P01_14,343.02,343.88,44
251,P01_14,345.73,347.02,3
252,P01_14,347.72,352.92,39
253,P01_14,48.74,49.99,36
254,P01_14,352.02,354.08,39
255,P01_14,353.93,357.17,6
256,P01_14,357.13,358.98,3
257,P01_14,359.08,360.63,5
258,P01_14,363.53,371.4,67
259,P01_14,372.68,373.63,18
260,P01_14,375.2,376.38,4
261,P01_14,377.38,378.02,8
262,P01_14,380.09,381.47,20
263,P01_14,381.27,382.3,8
264,P01_14,51.08,56.0,36
265,P01_14,383.18,387.07,67
266,P01_14,387.21,388.02,67
267,P01_14,388.0,389.08,38
268,P01_14,388.0,393.01,38
269,P01_14,388.99,390.78,38
270,P01_14,392.86,393.57,38
271,P01_14,393.63,394.55,38
272,P01_14,394.9,405.71,67
273,P01_14,405.35,406.74,20
274,P01_14,407.45,408.45,21
275,P01_14,51.71,55.98,36
276,P01_14,408.55,409.8,21
277,P01_14,410.15,411.9,16
278,P01_14,412.15,412.87,16
279,P01_14,412.51,415.44,16
280,P01_14,412.52,413.4,4
281,P01_14,415.54,417.18,16
282,P01_14,417.46,419.71,21
283,P01_14,421.7,428.44,16
284,P01_14,428.16,429.66,21
285,P01_14,429.66,430.73,16
286,P01_14,54.19,63.05,36
287,P01_14,430.61,433.18,21
288,P01_14,432.85,445.26,16
289,P01_14,442.16,455.58,16
290,P01_14,456.89,468.8,16
291,P01_14,458.37,473.77,16
292,P01_14,473.73,474.93,4
293,P01_14,474.98,477.34000000000003,16
294,P01_14,477.15,479.12,20
295,P01_14,478.99,484.98,20
296,P01_14,489.89,490.94,20
297,P01_14,55.96,57.61,36
298,P01_14,492.35,493.36,21
299,P01_14,497.05,498.28,12
300,P01_14,498.39,499.66,21
301,P01_14,499.3,500.78,12
302,P01_14,502.24,503.44,15
303,P01_14,504.51,508.91,15
304,P01_14,509.79,511.84,8
305,P01_14,514.9,519.65,174
306,P01_14,520.44,541.0,15
307,P01_14,542.09,549.17,256
308,P01_14,63.15,64.73,64
309,P01_14,550.72,551.9,8
310,P01_14,551.36,551.86,174
311,P01_14,551.92,552.82,8
312,P01_14,554.57,555.6,15
313,P01_14,556.18,557.14,15
314,P01_14,557.16,558.11,256
315,P01_14,559.2,560.6,36
316,P01_14,562.62,563.29,20
317,P01_14,563.63,568.45,67
318,P01_14,568.13,569.51,24
319,P01_14,64.89,68.64,64
320,P01_14,569.61,594.03,67
321,P01_14,593.48,595.08,20
322,P01_14,596.45,597.71,44
323,P01_14,600.35,615.25,27
324,P01_14,617.88,618.8,44
325,P01_14,621.12,622.09,20
326,P01_14,621.87,633.79,67
327,P01_14,633.97,636.48,18
328,P01_14,636.08,638.98,16
329,P01_14,640.08,641.58,18
330,P01_14,71.56,72.71000000000001,64
331,P01_14,642.42,643.72,24
332,P01_14,644.18,649.12,34
333,P01_14,648.24,671.72,34
334,P01_14,670.32,671.34,20
335,P01_14,672.24,673.31,38
336,P01_14,673.59,674.91,38
337,P01_14,674.69,676.01,8
338,P01_14,676.49,677.49,1
339,P01_14,677.59,678.37,8
340,P01_14,679.13,681.95,38
341,P01_14,75.33,76.85,49
342,P01_14,682.05,683.8,38
343,P01_14,683.53,684.91,38
344,P01_14,684.67,685.66,1
345,P01_14,685.76,686.82,38
346,P01_14,687.13,688.28,20
347,P01_14,688.35,700.85,34
348,P01_14,701.13,701.64,20
349,P01_14,701.89,702.99,8
350,P01_14,706.38,708.26,15
351,P01_14,708.35,709.42,10
352,P01_14,8.53,9.28,19
353,P01_14,77.57,80.01,61
354,P01_14,709.52,712.26,17
355,P01_14,715.55,716.87,2
356,P01_14,716.97,718.62,21
357,P01_14,718.47,719.85,17
358,P01_14,721.36,723.47,21
359,P01_14,723.69,724.85,3
360,P01_14,725.05,727.34,2
361,P01_14,727.26,728.03,3
362,P01_14,728.6,729.95,2
363,P01_14,730.84,733.05,2
364,P01_14,79.75,80.66,36
365,P01_14,734.4,735.55,8
366,P01_14,735.75,744.25,58
367,P01_14,744.6,745.35,8
368,P01_14,746.92,756.88,58
369,P01_14,749.5,751.25,182
370,P01_14,751.35,752.6,182
371,P01_14,754.83,757.07,58
372,P01_14,758.3,759.74,20
373,P01_14,759.4,766.15,34
374,P01_14,766.25,768.25,24
375,P01_14,80.72,84.48,49
376,P01_14,768.1,768.85,20
377,P01_14,768.95,770.36,47
378,P01_14,770.05,771.55,47
379,P01_14,772.04,789.57,47
380,P01_14,777.18,789.68,47
381,P01_14,789.88,790.73,47
382,P01_14,791.24,815.19,34
383,P01_14,800.18,825.78,34
384,P01_14,825.97,826.75,20
385,P01_14,826.69,829.91,45
386,P01_14,83.92,84.78,49
387,P01_14,829.62,830.66,8
388,P01_14,830.59,831.57,79
389,P01_14,831.63,834.13,19
390,P01_14,834.23,835.48,79
391,P01_14,836.09,837.2,8
392,P01_14,836.57,841.04,45
393,P01_14,841.14,843.93,45
394,P01_14,849.28,853.28,45
395,P01_14,859.16,861.41,19
396,P01_14,862.48,867.47,8
397,P01_14,88.95,90.8,13
398,P01_14,869.7,870.45,8
399,P01_14,870.55,882.72,45
400,P01_14,883.56,884.88,20
401,P01_14,884.64,886.28,20
402,P01_14,885.55,894.21,34
403,P01_14,894.12,896.09,6
404,P01_14,894.31,895.06,20
405,P01_14,895.49,896.13,15
406,P01_14,896.56,898.16,15
407,P01_14,898.25,903.65,23
408,P01_14,91.09,92.31,3
409,P01_14,903.75,905.12,15
410,P01_14,905.22,907.4,21
411,P01_14,907.85,908.55,0
412,P01_14,908.02,914.16,15
413,P01_14,910.03,913.61,47
414,P01_14,913.92,914.7,0
415,P01_14,916.22,917.35,6
416,P01_14,919.33,922.09,6
417,P01_14,925.22,926.98,11
418,P01_14,927.08,928.94,21
419,P01_14,91.87,93.00999999999999,13
420,P01_14,930.27,931.46,20
421,P01_14,931.21,938.08,34
422,P01_14,938.25,939.04,20
423,P01_14,940.52,942.06,3
424,P01_14,943.56,946.54,10
425,P01_14,946.64,949.2,10
426,P01_14,950.65,952.36,10
427,P01_14,952.44,953.49,10
428,P01_14,953.49,954.87,3
429,P01_14,956.84,957.78,10
430,P01_14,92.63,93.58,3
431,P01_14,959.31,960.29,10
432,P01_14,962.53,963.54,10
433,P01_14,964.38,965.34,15
434,P01_14,966.62,974.7,192
435,P01_14,975.9,982.2,192
436,P01_14,983.23,984.78,15
437,P01_14,985.43,988.18,10
438,P01_14,988.52,990.56,10
439,P01_14,992.67,993.9,20
440,P01_14,994.0,1009.06,34
441,P01_14,95.59,96.59,8
442,P01_14,1008.62,1009.46,20
443,P01_14,1009.06,1009.99,20
444,P01_14,1011.13,1023.98,45
445,P01_14,1020.34,1026.5,45
446,P01_14,1029.41,1032.08,20
447,P01_14,1032.01,1033.72,20
448,P01_14,1033.78,1038.56,34
449,P01_14,1038.9,1039.76,111
450,P01_14,1039.93,1046.24,34
451,P01_14,1045.85,1046.81,20
452,P01_14,96.46000000000001,97.00999999999999,1
453,P01_14,1047.7,1049.58,24
454,P01_14,1053.34,1054.52,5
455,P01_14,1054.62,1057.48,5
456,P01_14,1059.15,1060.29,39
457,P01_14,1059.16,1059.96,39
458,P01_14,1062.78,1064.28,5
459,P01_14,1066.95,1070.8,45
460,P01_14,1078.85,1091.75,45
461,P01_14,1087.4,1098.4,45
462,P01_14,1100.5,1103.75,45
463,P01_14,9.24,11.53,19
464,P01_14,97.11,98.03999999999999,8
465,P01_14,1104.41,1105.7,39
466,P01_14,1106.49,1107.99,32
467,P01_14,1108.09,1109.47,19
468,P01_14,1113.82,1115.79,32
469,P01_14,1115.01,1115.77,20
470,P01_14,1115.87,1116.74,20
471,P01_14,1116.84,1144.92,45
472,P01_14,1130.42,1148.22,45
473,P01_14,1149.39,1153.35,32
474,P01_14,1152.99,1153.93,20
475,P01_14,100.41,102.34,12
476,P01_14,1153.81,1170.38,45
477,P01_14,1167.01,1183.0,45
478,P01_14,1183.59,1188.72,32
479,P01_14,1188.77,1212.3,45
480,P01_14,1197.75,1211.91,45
481,P01_14,1212.1,1212.85,20
482,P01_14,1213.94,1214.94,2
483,P01_14,1215.53,1216.34,20
484,P01_14,1216.78,1218.59,2
485,P01_14,1218.01,1219.25,1
486,P01_14,102.69,104.67,2
487,P01_14,1219.09,1222.09,20
488,P01_14,1225.52,1232.1,45
489,P01_14,1241.47,1242.83,2
490,P01_14,1243.09,1246.13,2
491,P01_14,1243.39,1246.38,2
492,P01_14,1251.84,1255.71,45
493,P01_14,1260.63,1269.98,45
494,P01_14,1267.74,1274.32,45
495,P01_14,1274.76,1277.65,5
496,P01_14,1286.72,1288.11,20
497,P01_14,105.1,106.68,2
498,P01_14,1287.34,1290.2,5
499,P01_14,1290.69,1292.69,5
500,P01_14,1293.18,1298.21,45
501,P01_14,1300.99,1302.74,36
502,P01_14,1301.21,1302.7,45
503,P01_14,1302.25,1302.96,36
504,P01_14,1305.84,1307.06,0
505,P01_14,1306.93,1309.94,11
506,P01_14,1310.04,1315.12,20
507,P01_14,1315.33,1315.95,0
508,P01_14,110.25,111.5,56
509,P01_14,1317.0,1319.41,11
510,P01_14,1319.49,1320.36,17
511,P01_14,1320.82,1322.91,19
512,P01_14,1323.01,1332.64,19
513,P01_14,1326.72,1329.05,8
514,P01_14,1328.32,1332.24,129
515,P01_14,1332.34,1333.27,129
516,P01_14,1334.54,1335.86,8
517,P01_14,1337.31,1338.8,12
518,P01_14,1339.34,1340.25,32
519,P01_14,111.19,111.83,56
520,P01_14,1340.35,1341.62,12
521,P01_14,1343.52,1345.38,2
522,P01_14,1346.72,1347.69,2
523,P01_14,1348.58,1350.86,2
524,P01_14,115.19,116.44,8
525,P01_14,116.18,118.82,8
526,P01_14,118.53,119.43,8
527,P01_14,120.76,122.09,21
528,P01_14,19.39,27.22,19
529,P01_14,122.69,124.19,56
530,P01_14,124.86,126.05,56
531,P01_14,126.39,127.47,7
532,P01_14,130.84,132.72,7
533,P01_14,133.69,135.18,21
534,P01_14,135.79,136.38,21
535,P01_14,136.48,136.98,21
536,P01_14,139.49,142.24,45
537,P01_14,142.13,142.76,21
538,P01_14,146.62,148.23,56
539,P01_14,23.02,33.24,19
540,P01_14,148.41,149.13,56
541,P01_14,149.57999999999998,150.07999999999998,21
542,P01_14,151.32,153.03,21
543,P01_14,153.04,155.11,67
544,P01_14,155.95,157.88,223
545,P01_14,160.27,162.31,32
546,P01_14,162.37,163.62,56
547,P01_14,163.25,166.11,45
548,P01_14,165.98,166.48,45
549,P01_14,168.5,173.27,18
550,P01_14,35.89,37.77,36
551,P01_14,174.64,177.26,21
552,P01_14,176.22,177.47,32
553,P01_14,177.21,178.62,67
554,P01_14,178.56,180.2,21
555,P01_14,179.86,180.64,21
556,P01_14,180.67,181.5,32
557,P01_14,181.6,183.72,47
558,P01_14,183.82,186.96,12
559,P01_14,188.62,193.25,32
560,P01_14,193.4,195.11,3
561,P01_14,37.91,39.48,48
562,P01_14,195.54,197.54,18
563,P01_14,197.5,198.39,18
564,P01_14,198.74,201.24,5
565,P01_14,201.68,203.61,5
566,P01_14,201.84,204.84,3
567,P01_14,203.64,205.03,3
568,P01_14,205.77,207.01,21
569,P01_14,207.47,208.15,67
570,P01_14,207.75,208.38,67
571,P01_14,209.05,210.53,21
572,P01_14,39.58,40.95,48
573,P01_14,211.43,213.61,18
574,P01_14,214.96,216.51,31
575,P01_14,216.11,218.13,31
576,P01_14,218.05,224.32999999999998,31
577,P01_14,224.62,225.94,31
578,P01_14,226.39,227.89,31
579,P01_14,228.22,229.07999999999998,24
580,P01_14,231.53,232.41,8
581,P01_14,233.02,234.11,4
582,P01_14,234.04,234.93,8
583,P01_14,41.05,46.94,19
584,P01_14,236.98,241.74,67
585,P01_14,242.78,252.36,67
586,P01_14,254.5,263.67,67
587,P01_14,270.49,279.92,67
588,P01_14,286.98,295.35,67
589,P01_14,297.28,306.26,67
590,P01_14,309.15,310.03,4
591,P01_14,316.29,317.09,36
592,P01_14,316.85,317.35,67
593,P01_14,319.29,320.54,31
594,P01_15,1.66,4.04,182
595,P01_15,4.78,5.53,4
596,P01_15,22.91,25.19,2
597,P01_15,279.46,283.46,2
598,P01_15,282.71,295.33,2
599,P01_15,295.27,297.53,2
600,P01_15,297.56,298.77,20
601,P01_15,298.84000000000003,307.7,20
602,P01_15,307.4,308.12,9
603,P01_15,308.25,310.32,20
604,P01_15,310.05,311.3,20
605,P01_15,310.96,312.37,5
606,P01_15,312.16,320.72,45
607,P01_15,25.79,26.98,2
608,P01_15,320.82,324.25,20
609,P01_15,323.62,324.12,9
610,P01_15,324.21,328.9,20
611,P01_15,328.73,329.5,9
612,P01_15,329.45,330.63,0
613,P01_15,330.73,334.37,20
614,P01_15,334.29,335.65999999999997,20
615,P01_15,336.02,337.34000000000003,4
616,P01_15,336.08,340.39,4
617,P01_15,337.17,340.64,4
618,P01_15,27.06,29.63,58
619,P01_15,340.48,341.06,4
620,P01_15,340.49,341.0,4
621,P01_15,341.1,342.52,4
622,P01_15,341.12,342.74,4
623,P01_15,342.62,345.15,4
624,P01_15,345.25,346.04,4
625,P01_15,350.74,351.49,14
626,P01_15,351.59000000000003,354.59000000000003,14
627,P01_15,354.55,355.38,14
628,P01_15,354.69,355.40999999999997,14
629,P01_15,30.48,33.19,49
630,P01_15,355.29,356.12,14
631,P01_15,355.6,357.03,14
632,P01_15,356.22,359.31,14
633,P01_15,357.13,359.5,14
634,P01_15,362.57,363.54,9
635,P01_15,362.77,363.35,9
636,P01_15,362.87,365.03,14
637,P01_15,364.64,365.31,9
638,P01_15,365.84,366.93,14
639,P01_15,366.57,367.13,14
640,P01_15,36.4,38.22,36
641,P01_15,367.94,369.43,4
642,P01_15,369.22,372.06,4
643,P01_15,371.62,375.29,4
644,P01_15,375.39,376.19,9
645,P01_15,376.19,378.08,4
646,P01_15,377.75,378.25,4
647,P01_15,377.99,378.49,4
648,P01_15,378.51,379.13,1
649,P01_15,379.44,381.19,1
650,P01_15,381.23,381.8,1
651,P01_15,38.05,38.58,49
652,P01_15,381.89,382.39,4
653,P01_15,382.49,385.53,4
654,P01_15,385.97,386.61,20
655,P01_15,386.58,393.27,20
656,P01_15,393.65,394.4,20
657,P01_15,395.73,396.23,0
658,P01_15,397.83,408.31,18
659,P01_15,408.8,409.8,22
660,P01_15,410.15,411.9,22
661,P01_15,412.0,413.0,22
662,P01_15,38.62,39.39,36
663,P01_15,413.56,424.78,5
664,P01_15,413.71,415.74,5
665,P01_15,425.1,427.35,5
666,P01_15,427.22,427.95,5
667,P01_15,428.12,430.29,39
668,P01_15,432.03,434.3,45
669,P01_15,434.15,434.86,9
670,P01_15,435.06,441.58,39
671,P01_15,441.33,442.44,39
672,P01_15,443.91,451.3,45
673,P01_15,40.56,42.0,17
674,P01_15,445.05,461.04,45
675,P01_15,452.22,452.9,9
676,P01_15,463.3,464.84000000000003,5
677,P01_15,467.96,468.94,9
678,P01_15,468.79,477.24,5
679,P01_15,478.72,484.05,5
680,P01_15,484.39,485.3,5
681,P01_15,485.69,486.95,21
682,P01_15,486.79,488.2,21
683,P01_15,488.33,494.32,21
684,P01_15,42.93,51.8,17
685,P01_15,493.82,494.75,21
686,P01_15,495.82,496.81,6
687,P01_15,496.29,499.15,6
688,P01_15,499.19,499.98,6
689,P01_15,499.82,500.49,21
690,P01_15,500.35,503.37,21
691,P01_15,503.35,503.85,21
692,P01_15,505.95,506.7,11
693,P01_15,507.47,512.95,21
694,P01_15,512.5,514.0,21
695,P01_15,52.16,53.2,8
696,P01_15,513.96,523.01,21
697,P01_15,514.1,515.35,21
698,P01_15,522.97,524.14,21
699,P01_15,524.39,527.34,6
700,P01_15,527.35,530.8,6
701,P01_15,530.9,531.99,6
702,P01_15,532.07,532.94,6
703,P01_15,532.83,535.32,6
704,P01_15,535.71,536.62,6
705,P01_15,536.96,538.17,39
706,P01_15,5.22,6.65,2
707,P01_15,52.85,56.05,17
708,P01_15,538.04,551.12,39
709,P01_15,541.26,551.55,39
710,P01_15,551.93,553.2,9
711,P01_15,553.3,555.23,39
712,P01_15,555.31,556.06,9
713,P01_15,556.38,557.63,39
714,P01_15,564.01,568.76,39
715,P01_15,569.03,571.07,39
716,P01_15,572.12,572.96,5
717,P01_15,572.77,590.04,5
718,P01_15,59.17,60.54,17
719,P01_15,573.16,577.63,5
720,P01_15,577.82,578.53,9
721,P01_15,583.74,584.62,9
722,P01_15,584.61,585.7,9
723,P01_15,584.94,589.22,9
724,P01_15,589.32,592.69,5
725,P01_15,593.12,595.09,5
726,P01_15,595.19,603.27,5
727,P01_15,602.97,604.91,5
728,P01_15,605.01,605.78,18
729,P01_15,60.64,69.14,17
730,P01_15,605.88,619.71,18
731,P01_15,607.0,618.48,18
732,P01_15,618.37,618.88,0
733,P01_15,618.98,621.44,18
734,P01_15,622.19,624.19,18
735,P01_15,626.68,628.21,9
736,P01_15,628.33,628.89,9
737,P01_15,629.38,632.32,45
738,P01_15,632.42,637.52,45
739,P01_15,643.4,644.73,36
740,P01_15,69.12,70.41,17
741,P01_15,644.49,645.12,45
742,P01_15,645.06,645.59,36
743,P01_15,647.39,648.07,22
744,P01_15,648.17,649.15,3
745,P01_15,649.83,651.91,11
746,P01_15,652.0,654.99,22
747,P01_15,671.22,676.66,42
748,P01_15,677.24,688.42,46
749,P01_15,689.32,690.74,9
750,P01_15,691.31,700.47,46
751,P01_15,70.2,71.22,8
752,P01_15,700.71,701.49,9
753,P01_15,701.04,702.51,17
754,P01_15,702.45,709.36,46
755,P01_15,710.04,712.97,42
756,P01_15,713.06,714.26,36
757,P01_15,714.33,715.54,36
758,P01_15,717.89,719.39,0
759,P01_15,719.37,725.2,17
760,P01_15,725.3,726.05,0
761,P01_15,726.34,728.84,17
762,P01_15,72.97,73.87,9
763,P01_15,729.52,752.79,46
764,P01_15,742.18,764.68,46
765,P01_15,765.97,767.59,0
766,P01_15,766.8,770.36,17
767,P01_15,769.91,770.91,0
768,P01_15,771.01,773.01,17
769,P01_15,774.33,788.38,46
770,P01_15,788.69,793.29,42
771,P01_15,794.36,807.07,42
772,P01_15,807.37,811.61,9
773,P01_15,73.84,75.09,0
774,P01_15,807.5,808.51,0
775,P01_15,809.17,816.84,17
776,P01_15,811.01,812.38,9
777,P01_15,812.48,814.28,63
778,P01_15,814.38,819.19,17
779,P01_15,819.13,826.87,42
780,P01_15,825.18,831.2,42
781,P01_15,830.73,840.41,63
782,P01_15,837.03,847.66,63
783,P01_15,847.04,848.85,9
784,P01_15,74.85,77.76,9
785,P01_15,848.6,858.77,17
786,P01_15,850.25,851.5,0
787,P01_15,851.43,855.33,17
788,P01_15,855.51,856.12,0
789,P01_15,856.55,858.07,17
790,P01_15,858.89,869.78,42
791,P01_15,869.88,873.34,63
792,P01_15,873.33,874.27,22
793,P01_15,874.65,876.09,22
794,P01_15,879.06,880.58,0
795,P01_15,76.35,78.08,0
796,P01_15,880.94,884.3,17
797,P01_15,884.76,885.38,17
798,P01_15,885.36,893.68,11
799,P01_15,893.57,894.28,0
800,P01_15,896.63,903.63,11
801,P01_15,903.73,904.73,17
802,P01_15,905.25,907.4,182
803,P01_15,910.49,912.97,182
