,video-id,t-start,t-end,label
459,P01_14,1066.95,1070.8,37
460,P01_14,1078.85,1091.75,37
461,P01_14,1087.4,1098.4,37
462,P01_14,1100.5,1103.75,9
463,P01_14,9.24,11.53,39
464,P01_14,97.11,98.03999999999999,4
465,P01_14,1104.41,1105.7,5
466,P01_14,1106.49,1107.99,0
467,P01_14,1108.09,1109.47,3
468,P01_14,1113.82,1115.79,42
469,P01_14,1115.01,1115.77,0
470,P01_14,1115.87,1116.74,0
471,P01_14,1116.84,1144.92,10
472,P01_14,1130.42,1148.22,10
473,P01_14,1149.39,1153.35,42
474,P01_14,1152.99,1153.93,0
475,P01_14,100.41,102.34,3
476,P01_14,1153.81,1170.38,10
477,P01_14,1167.01,1183.0,10
478,P01_14,1183.59,1188.72,42
479,P01_14,1188.77,1212.3,10
480,P01_14,1197.75,1211.91,10
481,P01_14,1212.1,1212.85,1
482,P01_14,1213.94,1214.94,0
483,P01_14,1215.53,1216.34,1
484,P01_14,1216.78,1218.59,1
485,P01_14,1218.01,1219.25,1
486,P01_14,102.69,104.67,0
487,P01_14,1219.09,1222.09,0
488,P01_14,1225.52,1232.1,9
489,P01_14,1241.47,1242.83,0
490,P01_14,1243.09,1246.13,1
491,P01_14,1243.39,1246.38,11
492,P01_14,1251.84,1255.71,9
493,P01_14,1260.63,1269.98,9
494,P01_14,1267.74,1274.32,9
495,P01_14,1274.76,1277.65,1
496,P01_14,1286.72,1288.11,1
497,P01_14,105.1,106.68,1
498,P01_14,1287.34,1290.2,0
499,P01_14,1290.69,1292.69,1
500,P01_14,1293.18,1298.21,0
501,P01_14,1300.99,1302.74,3
502,P01_14,1301.21,1302.7,13
503,P01_14,1302.25,1302.96,4
504,P01_14,1305.84,1307.06,6
505,P01_14,1306.93,1309.94,2
506,P01_14,1310.04,1315.12,2
507,P01_14,1315.33,1315.95,8
508,P01_14,110.25,111.5,0
509,P01_14,1317.0,1319.41,14
510,P01_14,1319.49,1320.36,41
511,P01_14,1320.82,1322.91,4
512,P01_14,1323.01,1332.64,28
513,P01_14,1326.72,1329.05,3
514,P01_14,1328.32,1332.24,0
515,P01_14,1332.34,1333.27,1
516,P01_14,1334.54,1335.86,4
517,P01_14,1337.31,1338.8,3
518,P01_14,1339.34,1340.25,5
519,P01_14,111.19,111.83,1
520,P01_14,1340.35,1341.62,4
521,P01_14,1343.52,1345.38,0
522,P01_14,1346.72,1347.69,1
523,P01_14,1348.58,1350.86,1
524,P01_14,115.19,116.44,3
525,P01_14,116.18,118.82,48
526,P01_14,118.53,119.43,4
527,P01_14,120.76,122.09,0
528,P01_14,19.39,27.22,3
529,P01_14,122.69,124.19,0
530,P01_14,124.86,126.05,1
531,P01_14,126.39,127.47,0
532,P01_14,130.84,132.72,1
533,P01_14,133.69,135.18,0
534,P01_14,135.79,136.38,3
535,P01_14,136.48,136.98,4
536,P01_14,139.49,142.24,1
537,P01_14,142.13,142.76,31
538,P01_14,146.62,148.23,0
539,P01_14,23.02,33.24,3
540,P01_14,148.41,149.13,1
541,P01_14,149.57999999999998,150.07999999999998,3
542,P01_14,151.32,153.03,5
543,P01_14,153.04,155.11,0
544,P01_14,155.95,157.88,1
545,P01_14,160.27,162.31,0
546,P01_14,162.37,163.62,11
547,P01_14,163.25,166.11,0
548,P01_14,165.98,166.48,1
549,P01_14,168.5,173.27,48
550,P01_14,35.89,37.77,3
551,P01_14,174.64,177.26,0
552,P01_14,176.22,177.47,1
553,P01_14,177.21,178.62,1
554,P01_14,178.56,180.2,3
555,P01_14,179.86,180.64,4
556,P01_14,180.67,181.5,0
557,P01_14,181.6,183.72,0
558,P01_14,183.82,186.96,4
559,P01_14,188.62,193.25,1
560,P01_14,193.4,195.11,3
561,P01_14,37.91,39.48,0
562,P01_14,195.54,197.54,0
563,P01_14,197.5,198.39,1
564,P01_14,198.74,201.24,0
565,P01_14,201.68,203.61,1
566,P01_14,201.84,204.84,4
567,P01_14,203.64,205.03,4
568,P01_14,205.77,207.01,3
569,P01_14,207.47,208.15,0
570,P01_14,207.75,208.38,1
571,P01_14,209.05,210.53,1
572,P01_14,39.58,40.95,5
573,P01_14,211.43,213.61,11
574,P01_14,214.96,216.51,0
575,P01_14,216.11,218.13,3
576,P01_14,218.05,224.32999999999998,9
577,P01_14,224.62,225.94,4
578,P01_14,226.39,227.89,1
579,P01_14,228.22,229.07999999999998,6
580,P01_14,231.53,232.41,3
581,P01_14,233.02,234.11,0
582,P01_14,234.04,234.93,4
583,P01_14,41.05,46.94,5
584,P01_14,236.98,241.74,7
585,P01_14,242.78,252.36,7
586,P01_14,254.5,263.67,7
587,P01_14,270.49,279.92,7
588,P01_14,286.98,295.35,7
589,P01_14,297.28,306.26,7
590,P01_14,309.15,310.03,1
591,P01_14,316.29,317.09,3
592,P01_14,316.85,317.35,13
593,P01_14,319.29,320.54,24
594,P01_15,1.66,4.04,11
595,P01_15,4.78,5.53,0
596,P01_15,22.91,25.19,1
597,P01_15,279.46,283.46,1
598,P01_15,282.71,295.33,2
599,P01_15,295.27,297.53,1
600,P01_15,297.56,298.77,0
601,P01_15,298.84000000000003,307.7,2
602,P01_15,307.4,308.12,0
603,P01_15,308.25,310.32,2
604,P01_15,310.05,311.3,2
605,P01_15,310.96,312.37,11
606,P01_15,312.16,320.72,12
607,P01_15,25.79,26.98,1
608,P01_15,320.82,324.25,2
609,P01_15,323.62,324.12,0
610,P01_15,324.21,328.9,2
611,P01_15,328.73,329.5,1
612,P01_15,329.45,330.63,17
613,P01_15,330.73,334.37,2
614,P01_15,334.29,335.65999999999997,1
615,P01_15,336.02,337.34000000000003,0
616,P01_15,336.08,340.39,2
617,P01_15,337.17,340.64,2
618,P01_15,27.06,29.63,1
619,P01_15,340.48,341.06,1
620,P01_15,340.49,341.0,1
621,P01_15,341.1,342.52,0
622,P01_15,341.12,342.74,0
623,P01_15,342.62,345.15,2
624,P01_15,345.25,346.04,1
625,P01_15,350.74,351.49,0
626,P01_15,351.59000000000003,354.59000000000003,2
627,P01_15,354.55,355.38,1
628,P01_15,354.69,355.40999999999997,1
629,P01_15,30.48,33.19,0
630,P01_15,355.29,356.12,0
631,P01_15,355.6,357.03,0
632,P01_15,356.22,359.31,2
633,P01_15,357.13,359.5,2
634,P01_15,362.57,363.54,0
635,P01_15,362.77,363.35,0
636,P01_15,362.87,365.03,2
637,P01_15,364.64,365.31,1
638,P01_15,365.84,366.93,2
639,P01_15,366.57,367.13,1
640,P01_15,36.4,38.22,3
641,P01_15,367.94,369.43,0
642,P01_15,369.22,372.06,2
643,P01_15,371.62,375.29,2
644,P01_15,375.39,376.19,1
645,P01_15,376.19,378.08,2
646,P01_15,377.75,378.25,1
647,P01_15,377.99,378.49,1
648,P01_15,378.51,379.13,0
649,P01_15,379.44,381.19,2
650,P01_15,381.23,381.8,1
651,P01_15,38.05,38.58,13
652,P01_15,381.89,382.39,0
653,P01_15,382.49,385.53,2
654,P01_15,385.97,386.61,0
655,P01_15,386.58,393.27,2
656,P01_15,393.65,394.4,1
657,P01_15,395.73,396.23,8
658,P01_15,397.83,408.31,2
659,P01_15,408.8,409.8,0
660,P01_15,410.15,411.9,9
661,P01_15,412.0,413.0,1
662,P01_15,38.62,39.39,4
663,P01_15,413.56,424.78,2
664,P01_15,413.71,415.74,20
665,P01_15,425.1,427.35,2
666,P01_15,427.22,427.95,1
667,P01_15,428.12,430.29,0
668,P01_15,432.03,434.3,12
669,P01_15,434.15,434.86,0
670,P01_15,435.06,441.58,2
671,P01_15,441.33,442.44,1
672,P01_15,443.91,451.3,12
673,P01_15,40.56,42.0,0
674,P01_15,445.05,461.04,12
675,P01_15,452.22,452.9,1
676,P01_15,463.3,464.84000000000003,20
677,P01_15,467.96,468.94,0
678,P01_15,468.79,477.24,2
679,P01_15,478.72,484.05,2
680,P01_15,484.39,485.3,1
681,P01_15,485.69,486.95,0
682,P01_15,486.79,488.2,3
683,P01_15,488.33,494.32,2
684,P01_15,42.93,51.8,28
685,P01_15,493.82,494.75,1
686,P01_15,495.82,496.81,0
687,P01_15,496.29,499.15,2
688,P01_15,499.19,499.98,1
689,P01_15,499.82,500.49,0
690,P01_15,500.35,503.37,2
691,P01_15,503.35,503.85,1
692,P01_15,505.95,506.7,2
693,P01_15,507.47,512.95,2
694,P01_15,512.5,514.0,1
695,P01_15,52.16,53.2,3
696,P01_15,513.96,523.01,2
697,P01_15,514.1,515.35,0
698,P01_15,522.97,524.14,1
699,P01_15,524.39,527.34,0
700,P01_15,527.35,530.8,2
701,P01_15,530.9,531.99,1
702,P01_15,532.07,532.94,0
703,P01_15,532.83,535.32,2
704,P01_15,535.71,536.62,1
705,P01_15,536.96,538.17,0
706,P01_15,5.22,6.65,0
707,P01_15,52.85,56.05,5
708,P01_15,538.04,551.12,2
709,P01_15,541.26,551.55,2
710,P01_15,551.93,553.2,0
711,P01_15,553.3,555.23,2
712,P01_15,555.31,556.06,18
713,P01_15,556.38,557.63,2
714,P01_15,564.01,568.76,2
715,P01_15,569.03,571.07,1
716,P01_15,572.12,572.96,0
717,P01_15,572.77,590.04,2
718,P01_15,59.17,60.54,0
719,P01_15,573.16,577.63,2
720,P01_15,577.82,578.53,0
721,P01_15,583.74,584.62,18
722,P01_15,584.61,585.7,1
723,P01_15,584.94,589.22,2
724,P01_15,589.32,592.69,1
725,P01_15,593.12,595.09,20
726,P01_15,595.19,603.27,2
727,P01_15,602.97,604.91,1
728,P01_15,605.01,605.78,0
729,P01_15,60.64,69.14,28
730,P01_15,605.88,619.71,2
731,P01_15,607.0,618.48,2
732,P01_15,618.37,618.88,8
733,P01_15,618.98,621.44,37
734,P01_15,622.19,624.19,1
735,P01_15,626.68,628.21,18
736,P01_15,628.33,628.89,1
737,P01_15,629.38,632.32,0
738,P01_15,632.42,637.52,18
739,P01_15,643.4,644.73,3
740,P01_15,69.12,70.41,5
741,P01_15,644.49,645.12,13
742,P01_15,645.06,645.59,4
743,P01_15,647.39,648.07,0
744,P01_15,648.17,649.15,3
745,P01_15,649.83,651.91,14
746,P01_15,652.0,654.99,0
747,P01_15,671.22,676.66,2
748,P01_15,677.24,688.42,2
749,P01_15,689.32,690.74,0
750,P01_15,691.31,700.47,2
751,P01_15,70.2,71.22,4
752,P01_15,700.71,701.49,1
753,P01_15,701.04,702.51,0
754,P01_15,702.45,709.36,2
755,P01_15,710.04,712.97,2
756,P01_15,713.06,714.26,3
757,P01_15,714.33,715.54,13
758,P01_15,717.89,719.39,6
759,P01_15,719.37,725.2,2
760,P01_15,725.3,726.05,8
761,P01_15,726.34,728.84,18
762,P01_15,72.97,73.87,0
763,P01_15,729.52,752.79,2
764,P01_15,742.18,764.68,2
765,P01_15,765.97,767.59,6
766,P01_15,766.8,770.36,2
767,P01_15,769.91,770.91,8
768,P01_15,771.01,773.01,18
769,P01_15,774.33,788.38,2
770,P01_15,788.69,793.29,2
771,P01_15,794.36,807.07,2
772,P01_15,807.37,811.61,2
773,P01_15,73.84,75.09,6
774,P01_15,807.5,808.51,6
775,P01_15,809.17,816.84,2
776,P01_15,811.01,812.38,1
777,P01_15,812.48,814.28,2
778,P01_15,814.38,819.19,18
779,P01_15,819.13,826.87,2
780,P01_15,825.18,831.2,2
781,P01_15,830.73,840.41,2
782,P01_15,837.03,847.66,2
783,P01_15,847.04,848.85,1
784,P01_15,74.85,77.76,2
785,P01_15,848.6,858.77,18
786,P01_15,850.25,851.5,6
787,P01_15,851.43,855.33,2
788,P01_15,855.51,856.12,8
789,P01_15,856.55,858.07,18
790,P01_15,858.89,869.78,2
791,P01_15,869.88,873.34,2
792,P01_15,873.33,874.27,1
793,P01_15,874.65,876.09,11
794,P01_15,879.06,880.58,6
795,P01_15,76.35,78.08,8
796,P01_15,880.94,884.3,2
797,P01_15,884.76,885.38,1
798,P01_15,885.36,893.68,2
799,P01_15,893.57,894.28,8
800,P01_15,896.63,903.63,14
801,P01_15,903.73,904.73,41
802,P01_15,905.25,907.4,11
803,P01_15,910.49,912.97,11
